iter,acc,nmi,ari,f1_macro,f1_micro,precision_macro,precision_micro,acc_unconf,nmi_unconf,acc_conf,nmi_conf,nb_unconf,nb_conf,loss_recons,loss_clus,loss,nb_l,nb_f_l,nb_t_l,nb_added_link_unconf_unconf,nb_false_added_link_unconf_unconf,nb_true_added_link_unconf_unconf,nb_deleted_link_unconf_unconf,nb_false_deleted_link_unconf_unconf,nb_true_deleted_link_unconf_unconf
40,0.7042097488921714,0.4844143050993325,0.4593737021994252,0.6859210425670578,0.7042097488921714,0.7248887072772944,0.7042097488921714,0.8640996602491506,0.780667173581835,0.6268493150684932,0.3270980651026578,883,1825,12.414941,4.2889366,16.703876,0,0,0,0,0,0,0,0,0
41,0.6997784342688331,0.4800167777164447,0.4514901719006846,0.6827009767023885,0.6997784342688331,0.7187928191859031,0.6997784342688331,0.8640996602491506,0.780667173581835,0.6202739726027398,0.32044856750576384,883,1825,12.41358,4.311226,16.724806,0,0,0,0,0,0,0,0,0
42,0.7042097488921714,0.4832939988989085,0.4606742204447509,0.6848007193545811,0.7042097488921714,0.719580077504416,0.7042097488921714,0.8640996602491506,0.7819148732454677,0.6268493150684932,0.3255411791404826,883,1825,12.4066105,4.146159,16.552769,0,0,0,0,0,0,0,0,0
43,0.7115952732644018,0.49400376783187266,0.47304950023658965,0.6929308213233322,0.7115952732644018,0.7279299935966057,0.7115952732644018,0.8652321630804077,0.7841823869221723,0.6372602739726028,0.33911577499973694,883,1825,12.431165,3.9994202,16.430584,0,0,0,0,0,0,0,0,0
44,0.7090103397341211,0.4927390352964269,0.4701872056114544,0.6906755836273957,0.7090103397341211,0.7255276252870627,0.7090103397341211,0.8640996602491506,0.780667173581835,0.633972602739726,0.33879373525028167,883,1825,12.432217,3.8010511,16.233269,0,0,0,0,0,0,0,0,0
45,0.7123338257016248,0.49865494212709865,0.4760365184413549,0.6936960097523918,0.712333825701625,0.7286282371942806,0.7123338257016248,0.8640996602491506,0.7806034730179617,0.6389041095890411,0.3486883347707989,883,1825,12.45846,3.7004309,16.15889,0,0,0,0,0,0,0,0,0
46,0.7112259970457903,0.49575402951926734,0.47292449701139405,0.6923686287635619,0.7112259970457903,0.7267032110670844,0.7112259970457903,0.8629671574178935,0.7770397048993799,0.6378082191780822,0.34516083779553497,883,1825,12.474681,3.6064205,16.0811,0,0,0,0,0,0,0,0,0
47,0.7145494830132939,0.49962864006781316,0.4767475325144965,0.696679344576558,0.7145494830132939,0.7330527848647791,0.7145494830132939,0.8640996602491506,0.780667173581835,0.6421917808219179,0.34710007170540413,883,1825,12.467634,3.5011244,15.968759,0,0,0,0,0,0,0,0,0
48,0.7178729689807977,0.5058399021813138,0.4824647730134796,0.7002363823074864,0.7178729689807977,0.7349066067486477,0.7178729689807977,0.8640996602491506,0.780667173581835,0.6471232876712328,0.3560795513895951,883,1825,12.46795,3.4329433,15.900893,0,0,0,0,0,0,0,0,0
49,0.7086410635155096,0.49094999187653904,0.4669578013463986,0.6901417780988576,0.7086410635155096,0.7260585863939157,0.7086410635155096,0.8629671574178935,0.7780113407476438,0.633972602739726,0.3371065970948935,883,1825,12.479256,3.3524914,15.831747,0,0,0,0,0,0,0,0,0
50,0.7149187592319055,0.5021907834257947,0.4778721643516808,0.6962856966979661,0.7149187592319055,0.7360927290017484,0.7149187592319055,0.8498705780845557,0.7433334105786086,0.6139444803098774,0.3039059683939886,1159,1549,12.474983,4.784026,17.25901,0,0,0,0,0,0,0,0,0
51,0.7171344165435746,0.50513946491222,0.48132693406472077,0.6977346014545743,0.7171344165435747,0.733540174399446,0.7171344165435746,0.8481449525452976,0.7407306327466872,0.6191091026468689,0.3092121967107761,1159,1549,12.510077,4.7014313,17.21151,0,0,0,0,0,0,0,0,0
52,0.7186115214180206,0.5042479642320854,0.48056191050530905,0.7006054217579939,0.7186115214180206,0.735738513956,0.7186115214180206,0.8481449525452976,0.7373498045460162,0.6216914138153647,0.3104686091729928,1159,1549,12.524989,4.4470367,16.972027,0,0,0,0,0,0,0,0,0
53,0.7204579025110783,0.505864165396282,0.4834176352192294,0.7033920746845931,0.7204579025110783,0.7358960710108614,0.7204579025110783,0.8507333908541846,0.7439453848591379,0.6229825693996126,0.313022618766166,1159,1549,12.558645,4.2220554,16.7807,0,0,0,0,0,0,0,0,0
