iter,acc,nmi,ari,f1_macro,f1_micro,precision_macro,precision_micro,acc_unconf,nmi_unconf,acc_conf,nmi_conf,nb_unconf,nb_conf,loss_recons,loss_clus,loss,nb_l,nb_f_l,nb_t_l,nb_added_link_unconf_unconf,nb_false_added_link_unconf_unconf,nb_true_added_link_unconf_unconf,nb_deleted_link_unconf_unconf,nb_false_deleted_link_unconf_unconf,nb_true_deleted_link_unconf_unconf
62,0.6844003606853021,0.41521332078941375,0.4354003352674406,0.6382518513913387,0.6844003606853021,0.6395788175933065,0.6844003606853021,0.7366522366522367,0.4937652914666362,0.42342342342342343,0.16146915660303593,2772,555,16.787962,4.117317,20.90528,0,0,0,0,0,0,0,0,0
63,0.6871055004508566,0.4214010805818815,0.44129793249827876,0.6404852922103639,0.6871055004508566,0.6424073393187224,0.6871055004508566,0.7380952380952381,0.4960083747313775,0.43243243243243246,0.1694924057927708,2772,555,16.75304,4.1101937,20.863234,0,0,0,0,0,0,0,0,0
64,0.6786895100691314,0.4110107427953608,0.4292189179551452,0.6318654659015577,0.6786895100691314,0.6336676630074153,0.6786895100691314,0.7326839826839827,0.48854502231398034,0.409009009009009,0.15523953615298391,2772,555,16.753721,4.085265,20.838985,0,0,0,0,0,0,0,0,0
65,0.6883077847911031,0.4223731355944725,0.44330069162938557,0.640317495373767,0.6883077847911031,0.6418141286155439,0.6883077847911031,0.7345323741007195,0.49075926509437473,0.453382084095064,0.18729654799791215,2780,547,16.76123,3.9868894,20.74812,0,0,0,0,0,0,0,0,0
66,0.6822963630898707,0.41483291538519435,0.43423697690840596,0.6346278427363462,0.6822963630898707,0.6364060216129881,0.6822963630898707,0.7356115107913669,0.490485156359479,0.4113345521023766,0.1668311163954894,2780,547,16.771793,4.0438685,20.815662,0,0,0,0,0,0,0,0,0
67,0.6822963630898707,0.41287204298969066,0.43209419267962657,0.6353500081757384,0.6822963630898707,0.6370792386504368,0.6822963630898707,0.7359369401648155,0.49015900729238643,0.40298507462686567,0.1529499779630187,2791,536,16.740545,4.006092,20.746637,0,0,0,0,0,0,0,0,0
68,0.6813946498346859,0.41529628423240933,0.4344217160198608,0.633969324939096,0.6813946498346859,0.6360599038264739,0.6813946498346859,0.7355786456467216,0.48895391483742084,0.40111940298507465,0.16786572514566778,2791,536,16.738707,4.0836062,20.822313,0,0,0,0,0,0,0,0,0
69,0.682897505259994,0.4146596419985049,0.4348217329946449,0.6344785893059744,0.682897505259994,0.6356200976424105,0.682897505259994,0.7285764253235397,0.4835420470221976,0.40384615384615385,0.14856060487860984,2859,468,16.742449,4.028237,20.770685,0,0,0,0,0,0,0,0,0
70,0.682897505259994,0.41647614083283896,0.43529849478312693,0.6366786630725044,0.682897505259994,0.6386769860990184,0.682897505259994,0.7299755159146555,0.4841211593203379,0.3952991452991453,0.15839449174306797,2859,468,16.75625,4.0775414,20.833792,0,0,0,0,0,0,0,0,0
71,0.6798917944093779,0.41292840551368254,0.4305497439618987,0.6331014825818805,0.6798917944093779,0.6352552515564159,0.6798917944093779,0.7282570730003493,0.4806997207644922,0.39439655172413796,0.14115953717270285,2863,464,16.719177,4.047007,20.766184,0,0,0,0,0,0,0,0,0
72,0.682897505259994,0.4142512067549136,0.4334505033536387,0.6348955037677267,0.682897505259994,0.6362848313867001,0.682897505259994,0.7285067873303167,0.4810875854810046,0.394273127753304,0.14220373609520467,2873,454,16.739475,4.016523,20.755999,0,0,0,0,0,0,0,0,0
73,0.6837992185151789,0.41718103946878987,0.4364843808397662,0.6363551335779035,0.6837992185151789,0.6375747481851327,0.6837992185151789,0.7264183780020884,0.4763167963588934,0.41409691629955947,0.1649443607296787,2873,454,16.75021,4.076399,20.826609,0,0,0,0,0,0,0,0,0
74,0.6822963630898707,0.4176555584426317,0.43721085747009797,0.6342115260843689,0.6822963630898707,0.63582072572368,0.6822963630898707,0.725918225918226,0.479551307440881,0.40589569160997735,0.15028410334838735,2886,441,16.756987,4.0009246,20.757912,0,0,0,0,0,0,0,0,0
75,0.6807935076645627,0.41464437174593655,0.43428689947265003,0.6332973557809621,0.6807935076645627,0.6353459526625045,0.6807935076645627,0.7266137383500173,0.4819698718257549,0.37209302325581395,0.1313020754189426,2897,430,16.752293,3.9972343,20.749527,0,0,0,0,0,0,0,0,0
76,0.6822963630898707,0.41519808193961666,0.43430598352358873,0.6331078544491967,0.6822963630898707,0.6345120447174875,0.6822963630898707,0.7262685536762168,0.479946523190405,0.386046511627907,0.14022015793510897,2897,430,16.733168,4.0674186,20.800587,0,0,0,0,0,0,0,0,0
77,0.678990081154193,0.4132886074935866,0.4314025417345375,0.6310334892588457,0.678990081154193,0.6333504047659736,0.678990081154193,0.7259233690024163,0.4794271301300859,0.3767441860465116,0.1403996269367698,2897,430,16.737688,4.049448,20.787136,0,0,0,0,0,0,0,0,0
78,0.6837992185151789,0.416433852131095,0.43513678362849756,0.6381387232003564,0.6837992185151789,0.6406775351830962,0.6837992185151789,0.7276492923714187,0.4810327121344939,0.3883720930232558,0.14314410715694814,2897,430,16.718775,4.042931,20.761705,0,0,0,0,0,0,0,0,0
79,0.6807935076645627,0.4140429283580115,0.43245229497482907,0.6347539254693106,0.6807935076645627,0.6364337659651511,0.6807935076645627,0.7209782983120909,0.4716605219300938,0.4056603773584906,0.15636640320699557,2903,424,16.71303,3.968276,20.681305,0,0,0,0,0,0,0,0,0
80,0.6798917944093779,0.4137833286648029,0.43225047565656743,0.6310652137541531,0.6798917944093779,0.6325643185944997,0.6798917944093779,0.7223561832586979,0.47318291973371784,0.41037735849056606,0.1580549710094696,2903,424,16.741837,4.0262227,20.768059,0,0,0,0,0,0,0,0,0
81,0.6801923654944394,0.4147188488757118,0.43301774643131463,0.6327466917099872,0.6801923654944394,0.6349949208300445,0.6801923654944394,0.7202893558387875,0.47024199688609974,0.41509433962264153,0.17526395672669365,2903,424,16.700022,4.0132513,20.713272,0,0,0,0,0,0,0,0,0
82,0.680492936579501,0.41201258344303704,0.43124995535426347,0.6325090609868984,0.680492936579501,0.634203630770882,0.680492936579501,0.7206338270754392,0.47098974885287487,0.4056603773584906,0.16098072231518873,2903,424,16.709524,4.0091143,20.71864,0,0,0,0,0,0,0,0,0
83,0.6816952209197475,0.41646752027174033,0.4350826669124357,0.6342669485469501,0.6816952209197475,0.6360848946534355,0.6816952209197475,0.7209782983120909,0.4718754657214989,0.42924528301886794,0.17335183479278868,2903,424,16.737978,4.0217156,20.759693,0,0,0,0,0,0,0,0,0
